151.49	687.00
151.77	693.00
152.05	691.00
152.34	693.00
152.62	693.00
152.91	693.00
153.19	691.00
153.47	694.00
153.76	694.00
154.04	697.00
154.32	697.00
154.61	697.00
154.89	698.00
155.18	696.00
155.46	695.00
155.74	696.00
156.03	696.00
156.31	695.00
156.59	693.00
156.88	693.00
157.16	693.00
157.44	693.00
157.73	693.00
158.01	693.00
158.29	697.00
158.58	693.00
158.86	693.00
159.15	693.00
159.43	696.00
159.71	693.00
160.00	693.00
160.28	692.00
160.56	692.00
160.85	692.00
161.13	693.00
161.41	693.00
161.70	693.00
161.98	693.00
162.26	691.00
162.55	691.00
162.83	691.00
163.11	691.00
163.40	691.00
163.68	691.00
163.96	691.00
164.25	685.00
164.53	691.00
164.81	691.00
165.10	691.00
165.38	693.00
165.66	694.00
165.95	694.00
166.23	694.00
166.51	693.00
166.80	693.00
167.08	692.00
167.36	692.00
167.65	690.00
167.93	690.00
168.21	688.00
168.50	686.00
168.78	688.00
169.06	690.00
169.34	689.00
169.63	689.00
169.91	689.00
170.19	689.00
170.48	688.00
170.76	688.00
171.04	690.00
171.33	693.00
171.61	691.00
171.89	692.00
172.17	692.00
172.46	691.00
172.74	689.00
173.02	689.00
173.31	688.00
173.59	689.00
173.87	689.00
174.16	693.00
174.44	694.00
174.72	694.00
175.00	693.00
175.29	693.00
175.57	692.00
175.85	688.00
176.13	688.00
176.42	690.00
176.70	690.00
176.98	689.00
177.27	690.00
177.55	691.00
177.83	692.00
178.11	692.00
178.40	692.00
178.68	690.00
178.96	690.00
179.24	688.00
179.53	688.00
179.81	688.00
180.09	688.00
180.38	685.00
180.66	688.00
180.94	688.00
181.22	690.00
181.51	690.00
181.79	690.00
182.07	687.00
182.35	690.00
182.64	693.00
182.92	691.00
183.20	696.00
183.48	696.00
183.77	692.00
184.05	691.00
184.33	687.00
184.61	687.00
184.90	687.00
185.18	687.00
185.46	688.00
185.74	688.00
186.02	688.00
186.31	689.00
186.59	689.00
186.87	689.00
187.15	689.00
187.44	689.00
187.72	689.00
188.00	689.00
188.28	689.00
188.57	689.00
188.85	690.00
189.13	690.00
189.41	688.00
189.69	688.00
189.98	689.00
190.26	689.00
190.54	691.00
190.82	691.00
191.11	691.00
191.39	691.00
191.67	694.00
191.95	686.00
192.23	685.00
192.52	684.00
192.80	684.00
193.08	684.00
193.36	684.00
193.64	687.00
193.93	687.00
194.21	687.00
194.49	689.00
194.77	689.00
195.05	689.00
195.34	689.00
195.62	688.00
195.90	688.00
196.18	691.00
196.46	690.00
196.75	691.00
197.03	691.00
197.31	691.00
197.59	690.00
197.87	686.00
198.15	684.00
198.44	686.00
198.72	686.00
199.00	690.00
199.28	690.00
199.56	690.00
199.85	690.00
200.13	690.00
200.41	689.00
200.69	689.00
200.97	689.00
201.25	689.00
201.54	688.00
201.82	688.00
202.10	687.00
202.38	686.00
202.66	684.00
202.94	684.00
203.23	684.00
203.51	684.00
203.79	684.00
204.07	684.00
204.35	685.00
204.63	685.00
204.92	685.00
205.20	686.00
205.48	686.00
205.76	686.00
206.04	688.00
206.32	688.00
206.60	688.00
206.89	688.00
207.17	688.00
207.45	688.00
207.73	690.00
208.01	689.00
208.29	689.00
208.57	689.00
208.86	689.00
209.14	688.00
209.42	686.00
209.70	686.00
209.98	686.00
210.26	686.00
210.54	686.00
210.82	686.00
211.11	686.00
211.39	682.00
211.67	684.00
211.95	684.00
212.23	684.00
212.51	684.00
212.79	686.00
213.07	688.00
213.36	689.00
213.64	688.00
213.92	688.00
214.20	689.00
214.48	685.00
214.76	685.00
215.04	686.00
215.32	687.00
215.60	686.00
215.89	687.00
216.17	687.00
216.45	689.00
216.73	688.00
217.01	688.00
217.29	686.00
217.57	688.00
217.85	686.00
218.13	686.00
218.41	689.00
218.70	689.00
218.98	686.00
219.26	689.00
219.54	689.00
219.82	687.00
220.10	690.00
220.38	690.00
220.66	688.00
220.94	688.00
221.22	690.00
221.50	688.00
221.79	689.00
222.07	689.00
222.35	689.00
222.63	686.00
222.91	686.00
223.19	685.00
223.47	685.00
223.75	685.00
224.03	685.00
224.31	685.00
224.59	688.00
224.87	688.00
225.15	688.00
225.43	683.00
225.72	683.00
226.00	682.00
226.28	683.00
226.56	683.00
226.84	690.00
227.12	685.00
227.40	685.00
227.68	685.00
227.96	685.00
228.24	684.00
228.52	682.00
228.80	682.00
229.08	681.00
229.36	681.00
229.64	681.00
229.92	685.00
230.20	685.00
230.48	685.00
230.76	688.00
231.05	689.00
231.33	688.00
231.61	688.00
231.89	688.00
232.17	688.00
232.45	688.00
232.73	688.00
233.01	687.00
233.29	687.00
233.57	687.00
233.85	686.00
234.13	686.00
234.41	686.00
234.69	686.00
234.97	687.00
235.25	687.00
235.53	688.00
235.81	689.00
236.09	688.00
236.37	689.00
236.65	689.00
236.93	689.00
237.21	689.00
237.49	689.00
237.77	688.00
238.05	687.00
238.33	684.00
238.61	683.00
238.89	684.00
239.17	683.00
239.45	683.00
239.73	684.00
240.01	684.00
240.29	681.00
240.57	686.00
240.85	686.00
241.13	686.00
241.41	686.00
241.69	687.00
241.97	687.00
242.25	687.00
242.53	686.00
242.81	689.00
243.09	686.00
243.37	685.00
243.65	684.00
243.93	685.00
244.21	685.00
244.49	685.00
244.77	685.00
245.05	687.00
245.33	686.00
245.61	685.00
245.89	685.00
246.17	686.00
246.45	684.00
246.73	684.00
247.01	686.00
247.29	686.00
247.57	689.00
247.85	689.00
248.13	689.00
248.41	688.00
248.69	689.00
248.97	690.00
249.25	689.00
249.52	689.00
249.80	690.00
250.08	692.00
250.36	692.00
250.64	696.00
250.92	696.00
251.20	697.00
251.48	698.00
251.76	698.00
252.04	698.00
252.32	699.00
252.60	698.00
252.88	692.00
253.16	698.00
253.44	692.00
253.72	691.00
254.00	691.00
254.28	691.00
254.56	691.00
254.83	692.00
255.11	693.00
255.39	693.00
255.67	693.00
255.95	693.00
256.23	691.00
256.51	690.00
256.79	690.00
257.07	690.00
257.35	687.00
257.63	690.00
257.91	687.00
258.19	687.00
258.47	687.00
258.74	688.00
259.02	688.00
259.30	688.00
259.58	688.00
259.86	690.00
260.14	690.00
260.42	688.00
260.70	690.00
260.98	690.00
261.26	690.00
261.54	691.00
261.82	691.00
262.09	685.00
262.37	685.00
262.65	685.00
262.93	685.00
263.21	682.00
263.49	682.00
263.77	682.00
264.05	685.00
264.33	683.00
264.60	685.00
264.88	685.00
265.16	685.00
265.44	686.00
265.72	686.00
266.00	686.00
266.28	685.00
266.56	686.00
266.84	682.00
267.11	682.00
267.39	682.00
267.67	682.00
267.95	679.00
268.23	682.00
268.51	685.00
268.79	685.00
269.07	685.00
269.35	685.00
269.62	685.00
269.90	684.00
270.18	684.00
270.46	684.00
270.74	685.00
271.02	685.00
271.30	685.00
271.57	685.00
271.85	685.00
272.13	686.00
272.41	688.00
272.69	688.00
272.97	688.00
273.25	688.00
273.52	690.00
273.80	682.00
274.08	683.00
274.36	683.00
274.64	683.00
274.92	680.00
275.20	679.00
275.47	679.00
275.75	679.00
276.03	686.00
276.31	686.00
276.59	686.00
276.87	685.00
277.14	682.00
277.42	682.00
277.70	682.00
277.98	685.00
278.26	687.00
278.54	687.00
278.81	689.00
279.09	687.00
279.37	690.00
279.65	690.00
279.93	690.00
280.21	690.00
280.48	691.00
280.76	697.00
281.04	694.00
281.32	697.00
281.60	698.00
281.88	697.00
282.15	698.00
282.43	698.00
282.71	700.00
282.99	701.00
283.27	701.00
283.54	702.00
283.82	704.00
284.10	705.00
284.38	705.00
284.66	705.00
284.93	709.00
285.21	710.00
285.49	709.00
285.77	709.00
286.05	710.00
286.32	710.00
286.60	719.00
286.88	721.00
287.16	726.00
287.44	729.00
287.71	733.00
287.99	733.00
288.27	733.00
288.55	736.00
288.83	736.00
289.10	736.00
289.38	736.00
289.66	736.00
289.94	734.00
290.22	734.00
290.49	733.00
290.77	729.00
291.05	729.00
291.33	727.00
291.60	726.00
291.88	726.00
292.16	726.00
292.44	724.00
292.72	724.00
292.99	725.00
293.27	724.00
293.55	724.00
293.83	725.00
294.10	721.00
294.38	721.00
294.66	728.00
294.94	728.00
295.21	728.00
295.49	728.00
295.77	728.00
296.05	728.00
296.32	729.00
296.60	729.00
296.88	730.00
297.16	730.00
297.43	733.00
297.71	730.00
297.99	733.00
298.27	740.00
298.54	740.00
298.82	740.00
299.10	741.00
299.38	741.00
299.65	741.00
299.93	742.00
300.21	742.00
300.49	742.00
300.76	743.00
301.04	744.00
301.32	749.00
301.60	753.00
301.87	757.00
302.15	760.00
302.43	761.00
302.71	765.00
302.98	767.00
303.26	769.00
303.54	770.00
303.81	770.00
304.09	771.00
304.37	772.00
304.65	777.00
304.92	777.00
305.20	793.00
305.48	794.00
305.75	806.00
306.03	817.00
306.31	818.00
306.59	837.00
306.86	864.00
307.14	896.00
307.42	1003.00
307.69	1084.00
307.97	1084.00
308.25	1084.00
308.53	990.00
308.80	990.00
309.08	989.00
309.36	962.00
309.63	958.00
309.91	873.00
310.19	839.00
310.46	808.00
310.74	803.00
311.02	803.00
311.29	803.00
311.57	793.00
311.85	792.00
312.13	793.00
312.40	793.00
312.68	787.00
312.96	785.00
313.23	785.00
313.51	781.00
313.79	781.00
314.06	779.00
314.34	779.00
314.62	779.00
314.89	778.00
315.17	777.00
315.45	777.00
315.72	770.00
316.00	770.00
316.28	769.00
316.55	759.00
316.83	759.00
317.11	755.00
317.38	755.00
317.66	754.00
317.94	746.00
318.21	746.00
318.49	750.00
318.77	746.00
319.04	750.00
319.32	750.00
319.60	746.00
319.87	741.00
320.15	741.00
320.43	741.00
320.70	739.00
320.98	735.00
321.26	735.00
321.53	734.00
321.81	734.00
322.08	734.00
322.36	734.00
322.64	734.00
322.91	734.00
323.19	734.00
323.47	742.00
323.74	742.00
324.02	745.00
324.30	746.00
324.57	745.00
324.85	746.00
325.12	749.00
325.40	749.00
325.68	747.00
325.95	747.00
326.23	746.00
326.51	746.00
326.78	746.00
327.06	746.00
327.33	750.00
327.61	750.00
327.89	750.00
328.16	746.00
328.44	746.00
328.72	746.00
328.99	742.00
329.27	742.00
329.54	746.00
329.82	744.00
330.10	751.00
330.37	751.00
330.65	745.00
330.92	745.00
331.20	745.00
331.48	745.00
331.75	744.00
332.03	744.00
332.30	744.00
332.58	744.00
332.86	744.00
333.13	734.00
333.41	736.00
333.68	734.00
333.96	731.00
334.24	731.00
334.51	728.00
334.79	728.00
335.06	725.00
335.34	725.00
335.62	725.00
335.89	725.00
336.17	725.00
336.44	724.00
336.72	724.00
336.99	722.00
337.27	720.00
337.55	720.00
337.82	722.00
338.10	722.00
338.37	723.00
338.65	723.00
338.92	723.00
339.20	720.00
339.48	723.00
339.75	720.00
340.03	718.00
340.30	720.00
340.58	720.00
340.85	718.00
341.13	720.00
341.41	720.00
341.68	720.00
341.96	717.00
342.23	720.00
342.51	717.00
342.78	717.00
343.06	716.00
343.33	716.00
343.61	716.00
343.89	715.00
344.16	715.00
344.44	715.00
344.71	715.00
344.99	715.00
345.26	715.00
345.54	715.00
345.81	715.00
346.09	715.00
346.36	715.00
346.64	715.00
346.91	715.00
347.19	715.00
347.47	715.00
347.74	715.00
348.02	714.00
348.29	714.00
348.57	714.00
348.84	712.00
