101.4688406,1389
101.7652937,912
102.0617342,955
102.3581619,949
102.654577,955
102.9509793,955
103.2473688,955
103.5437457,900
103.8401099,900
104.1364613,898
104.4328,882
104.729126,872
105.0254393,872
105.3217399,907
105.6180278,907
105.9143029,893
106.2105654,880
106.5068151,893
106.8030521,897
107.0992764,898
107.395488,897
107.6916869,898
107.9878731,887
108.2840466,901
108.5802073,901
108.8763554,901
109.1724907,894
109.4686134,894
109.7647233,910
110.0608205,910
110.3569051,910
110.6529769,919
110.949036,923
111.2450824,923
111.5411161,926
111.8371371,934
112.1331454,934
112.429141,934
112.7251239,919
113.0210941,933
113.3170516,933
113.6129964,954
113.9089285,954
114.2048479,952
114.5007546,927
114.7966486,927
115.0925299,919
115.3883985,919
115.6842544,919
115.9800976,932
116.2759281,901
116.5717459,934
116.867551,953
117.1633435,956
117.4591232,973
117.7548902,973
118.0506446,968
118.3463863,968
118.6421152,999
118.9378315,1045
119.2335351,1050
119.529226,1045
119.8249041,1037
120.1205697,1037
120.4162225,1069
120.7118626,1080
121.00749,1090
121.3031048,1131
121.5987069,1144
121.8942962,1165
122.1898729,1176
122.4854369,1192
122.7809883,1211
123.0765269,1211
123.3720529,1211
123.6675661,1254
123.9630667,1254
124.2585546,1249
124.5540298,1242
124.8494924,1239
125.1449422,1235
125.4403794,1172
125.7358039,1172
126.0312157,1172
126.3266148,1118
126.6220013,1089
126.917375,1059
127.2127361,1055
127.5080845,1029
127.8034203,997
128.0987433,992
128.3940537,981
128.6893514,981
128.9846365,979
129.2799088,965
129.5751685,965
129.8704155,951
130.1656499,951
130.4608715,947
130.7560805,947
131.0512768,947
131.3464605,942
131.6416314,942
131.9367898,938
132.2319354,938
132.5270683,912
132.8221886,922
133.1172963,918
133.4123912,922
133.7074735,922
134.0025431,942
134.2976001,942
134.5926444,946
134.887676,958
135.1826949,958
135.4777012,942
135.7726948,942
136.0676758,948
136.3626441,957
136.6575997,954
136.9525427,954
137.247473,944
137.5423907,941
137.8372956,937
138.132188,933
138.4270676,923
138.7219346,923
139.016789,923
139.3116306,939
139.6064597,923
139.901276,939
140.1960797,939
140.4908708,939
140.7856492,917
141.0804149,917
141.375168,920
141.6699084,956
141.9646362,920
142.2593513,976
142.5540538,955
142.8487436,955
143.1434208,930
143.4380853,930
143.7327371,945
144.0273763,947
144.3220029,945
144.6166168,930
144.911218,930
145.2058066,925
145.5003826,932
145.7949459,898
146.0894965,920
146.3840345,915
146.6785599,915
146.9730726,915
147.2675727,915
147.5620601,920
147.8565349,934
148.150997,934
148.4454465,925
148.7398833,922
149.0343075,925
149.3287191,912
149.623118,925
149.9175043,930
150.2118779,941
150.5062389,946
150.8005872,946
151.0949229,946
151.389246,924
151.6835564,922
151.9778542,922
152.2721394,922
152.5664119,930
152.8606717,930
153.154919,930
153.4491536,923
153.7433755,908
154.0375849,915
154.3317816,915
154.6259656,930
154.9201371,930
155.2142958,899
155.508442,899
155.8025755,909
156.0966964,917
156.3908047,919
156.6849003,922
156.9789833,922
157.2730537,898
157.5671114,898
157.8611565,937
158.155189,937
158.4492089,934
158.7432161,924
159.0372107,924
159.3311927,924
159.625162,933
159.9191187,933
160.2130628,921
160.5069943,916
160.8009131,921
161.0948193,924
161.3887129,924
161.6825939,924
161.9764623,912
162.270318,912
162.5641611,912
162.8579916,912
163.1518094,912
163.4456147,912
163.7394073,940
164.0331873,911
164.3269547,925
164.6207095,925
164.9144516,925
165.2081811,939
165.501898,931
165.7956023,931
166.089294,918
166.3829731,914
166.6766395,918
166.9702934,920
167.2639346,920
167.5575632,913
167.8511792,913
168.1447826,930
168.4383733,930
168.7319515,930
169.025517,905
169.3190699,932
169.6126103,947
169.906138,947
170.1996531,941
170.4931556,941
170.7866455,952
171.0801227,952
171.3735874,952
171.6670395,939
171.9604789,931
172.2539058,928
172.54732,928
172.8407216,928
173.1341107,920
173.4274871,943
173.7208509,949
174.0142021,949
174.3075408,942
174.6008668,935
174.8941802,941
175.187481,928
175.4807692,939
175.7740448,939
176.0673078,942
176.3605582,942
176.653796,939
176.9470213,939
177.2402339,949
177.5334339,949
177.8266213,949
178.1197961,944
178.4129583,944
178.706108,941
178.999245,941
179.2923694,941
179.5854813,943
179.8785805,930
180.1716672,930
180.4647412,930
180.7578027,961
181.0508516,965
181.3438879,961
181.6369116,941
181.9299227,938
182.2229212,936
182.5159071,936
182.8088804,976
183.1018412,976
183.3947893,976
183.6877249,968
183.9806479,964
184.2735583,968
184.5664561,959
184.8593413,943
185.1522139,943
185.445074,950
185.7379215,950
186.0307563,948
186.3235786,948
186.6163884,970
186.9091855,976
187.20197,990
187.494742,981
187.7875014,981
188.0802482,977
188.3729824,977
188.6657041,977
188.9584131,964
189.2511096,964
189.5437935,995
189.8364648,995
190.1291236,995
190.4217698,1013
190.7144034,1013
191.0070244,995
191.2996328,995
191.5922287,995
191.884812,998
192.1773827,998
192.4699409,1001
192.7624864,1009
193.0550194,1024
193.3475399,1023
193.6400477,1023
193.932543,1016
194.2250257,1008
194.5174959,1004
194.8099534,1004
195.1023985,1063
195.3948309,1063
195.6872508,1054
195.979658,1054
196.2720528,1055
196.5644349,1055
196.8568045,1045
197.1491616,1034
197.441506,1034
197.7338379,1034
198.0261573,1051
198.318464,1051
198.6107582,1051
198.9030399,1066
199.1953089,1071
199.4875655,1066
199.7798094,1071
200.0720408,1063
200.3642596,1076
200.6564659,1076
200.9486596,1092
201.2408408,1092
201.5330094,1088
201.8251654,1080
202.1173089,1086
202.4094398,1086
202.7015581,1098
202.9936639,1098
203.2857572,1123
203.5778379,1123
203.869906,1123
204.1619616,1132
204.4540046,1114
204.7460351,1133
205.038053,1114
205.3300583,1121
205.6220511,1082
205.9140314,1099
206.2059991,1095
206.4979543,1099
